indexType,indexName,indexSymbol,closePrice,priceChange,percentChange,openPrice,dayHigh,dayLow,previousClose,yearHigh,yearLow,priceEarningsRatio,priceBookRatio,dividendYield,declines,advances,1Y%Change,1M%Change
BROAD MARKET INDICES,NIFTY 50,NIFTY 50,25342.75,167.35,0.0066,25258.85,25372.1,25187.65,25175.4,26373.2,21743.65,22.07,3.45,0.013000000000000001,17,32,0.0902,-0.0333
BROAD MARKET INDICES,NIFTY NEXT 50,NIFTY NEXT 50,68205.65,1509.1,0.0226,66906.8,68298.0,66872.55,66696.55,70833.65,56192.45,19.5,3.54,0.014499999999999999,7,43,0.0672,-0.032799999999999996
SECTORAL INDICES,NIFTY BANK,NIFTY BANK,59598.8,393.35,0.0066,59575.65,59699.9,59240.1,59205.45,60437.35,47702.9,16.39,2.19,0.0098,4,10,0.2241,0.0033
SECTORAL INDICES,NIFTY FINANCIAL SERVICES,NIFTY FIN SERVICE,27335.2,277.2,0.0102,27212.1,27402.65,27174.1,27058.0,28065.5,22795.95,17.66,2.88,0.0085,3,16,0.20190000000000002,-0.013600000000000001
STRATEGY INDICES,NIFTY MIDCAP SELECT,NIFTY MID SELECT,13381.9,244.0,0.018600000000000002,13191.7,13402.1,13176.9,13137.9,14118.4,5520.25,28.23,4.41,0.0086,3,22,0.08689999999999999,-0.0426
BROAD MARKET INDICES,NIFTY 100,NIFTY 100,25943.8,237.65,0.0092,25790.7,25963.25,25766.55,25706.15,26975.15,22177.35,21.6,3.46,0.013300000000000001,24,75,0.08650000000000001,-0.0332
BROAD MARKET INDICES,NIFTY 200,NIFTY 200,14111.95,147.65,0.0106,14012.1,14123.45,14001.2,13964.3,14700.95,11941.45,22.96,3.58,0.0124,45,154,0.0852,-0.035699999999999996
BROAD MARKET INDICES,NIFTY 500,NIFTY 500,23082.1,262.85,0.0115,22899.6,23101.75,22884.5,22819.25,24144.2,19519.85,23.49,3.59,0.0118,104,393,0.0704,-0.0404
BROAD MARKET INDICES,NIFTY MIDCAP 50,NIFTY MIDCAP 50,16703.05,271.7,0.0165,16495.85,16722.85,16481.55,16431.35,17572.45,13269.65,32.38,4.45,0.0084,9,41,0.1082,-0.0438
BROAD MARKET INDICES,NIFTY MIDCAP 100,NIFTY MIDCAP 100,58438.6,954.95,0.0166,57714.9,58508.95,57678.55,57483.65,61548.85,46865.7,32.09,4.24,0.0083,21,79,0.07919999999999999,-0.046900000000000004
BROAD MARKET INDICES,NIFTY SMALLCAP 100,NIFTY SMLCAP 100,16790.95,371.6,0.0226,16511.3,16817.15,16489.25,16419.35,19224.95,14084.3,29.93,3.63,0.0076,19,81,-0.0317,-0.0721
BROAD MARKET INDICES,INDIA VIX,INDIA VIX,13.53,-0.92,-0.0641,14.45,14.51,13.44,14.45,23.19,8.72,,,,,,-0.1371,0.5792
BROAD MARKET INDICES,NIFTY MIDCAP 150,NIFTY MIDCAP 150,21460.95,341.85,0.016200000000000003,21200.65,21486.65,21191.0,21119.1,22650.05,17269.5,31.79,4.34,0.0084,33,117,0.07150000000000001,-0.0483
BROAD MARKET INDICES,NIFTY SMALLCAP 50,NIFTY SMLCAP 50,8189.95,148.5,0.018500000000000003,8090.0,8201.35,8077.05,8041.45,9282.7,6776.05,29.56,3.63,0.0078000000000000005,8,42,-0.0091,-0.0672
BROAD MARKET INDICES,NIFTY SMALLCAP 250,NIFTY SMLCAP 250,15639.55,294.05,0.0192,15415.6,15664.0,15405.15,15345.5,18077.35,13314.7,26.98,3.34,0.0075,47,201,-0.040999999999999995,-0.0764
BROAD MARKET INDICES,NIFTY MIDSMALLCAP 400,NIFTY MIDSML 400,19296.7,326.05,0.0172,19048.4,19321.35,19042.0,18970.65,20668.15,15832.85,29.99,3.94,0.008100000000000001,80,318,0.031,-0.0579
BROAD MARKET INDICES,NIFTY500 MULTICAP 50:25:25,NIFTY500 MULTICAP,15845.7,209.3,0.0134,15694.95,15861.25,15687.9,15636.4,17112.15,5531.55,24.8,3.61,0.0106,104,393,0.0518,-0.04769999999999999
BROAD MARKET INDICES,NIFTY LARGEMIDCAP 250,NIFTY LARGEMID250,16310.85,204.35,0.0127,16164.0,16326.65,16155.75,16106.5,17095.2,5635.2,25.7,3.85,0.0108,57,192,0.08,-0.0408
BROAD MARKET INDICES,NIFTY TOTAL MARKET,NIFTY TOTAL MKT,12932.85,151.1,0.0118,12826.75,12944.1,12818.65,12781.75,13842.6,6252.1,23.54,3.54,0.011699999999999999,143,604,0.0639,-0.042
BROAD MARKET INDICES,NIFTY MICROCAP 250,NIFTY MICROCAP250,20969.55,414.8,0.0202,20626.9,21015.0,20626.3,20554.75,26476.9,5802.95,24.87,2.68,0.0083,39,211,-0.0955,-0.0833
