indexType,indexName,indexSymbol,closePrice,priceChange,percentChange,openPrice,dayHigh,dayLow,previousClose,yearHigh,yearLow,priceEarningsRatio,priceBookRatio,dividendYield,declines,advances,1Y%Change,1M%Change
BROAD MARKET INDICES,NIFTY 50,NIFTY 50,25157.5,-75.0,-0.003,25141.0,25300.95,24919.8,25232.5,26373.2,21743.65,21.85,3.42,0.0131,27,23,0.07769999999999999,-0.031200000000000002
BROAD MARKET INDICES,NIFTY NEXT 50,NIFTY NEXT 50,66864.45,-246.45,-0.0037,66864.35,67310.15,65997.6,67110.9,70833.65,56192.45,19.39,3.48,0.0147,30,20,0.027000000000000003,-0.022099999999999998
SECTORAL INDICES,NIFTY BANK,NIFTY BANK,58800.3,-603.9,-0.0102,59142.0,59447.35,58278.6,59404.2,60437.35,47702.9,16.02,2.16,0.01,13,1,0.19149999999999998,-0.0046
SECTORAL INDICES,NIFTY FINANCIAL SERVICES,NIFTY FIN SERVICE,26963.5,-237.1,-0.0087,27067.15,27206.1,26773.5,27200.6,28065.5,22320.85,17.39,2.84,0.0086,17,3,0.1761,-0.0152
STRATEGY INDICES,NIFTY MIDCAP SELECT,NIFTY MID SELECT,13155.05,-152.85,-0.0115,13271.0,13346.05,12985.5,13307.9,14118.4,5520.25,27.59,4.34,0.0085,22,3,0.0646,-0.051
BROAD MARKET INDICES,NIFTY 100,NIFTY 100,25701.4,-79.55,-0.0031,25687.3,25848.65,25443.85,25780.95,26975.15,22177.35,21.4,3.43,0.0134,57,43,0.0687,-0.0297
BROAD MARKET INDICES,NIFTY 200,NIFTY 200,13959.55,-64.4,-0.0046,13974.15,14052.8,13812.55,14023.95,14700.95,11941.45,22.74,3.54,0.0125,133,67,0.064,-0.033
BROAD MARKET INDICES,NIFTY 500,NIFTY 500,22835.15,-111.5,-0.0049,22864.5,22981.8,22586.8,22946.65,24144.2,19519.85,23.3,3.55,0.011899999999999999,318,180,0.0471,-0.0356
BROAD MARKET INDICES,NIFTY MIDCAP 50,NIFTY MIDCAP 50,16453.55,-182.25,-0.011000000000000001,16579.9,16679.75,16228.75,16635.8,17572.45,13269.65,31.86,4.38,0.0083,39,11,0.0755,-0.047
BROAD MARKET INDICES,NIFTY MIDCAP 100,NIFTY MIDCAP 100,57423.65,-661.7,-0.011399999999999999,57900.75,58239.3,56681.1,58085.35,61548.85,46865.7,31.75,4.17,0.0083,76,24,0.0421,-0.0479
BROAD MARKET INDICES,NIFTY SMALLCAP 100,NIFTY SMLCAP 100,16551.2,-149.85,-0.009000000000000001,16648.85,16736.9,16362.9,16701.05,19224.95,14084.3,30.04,3.58,0.0077,64,36,-0.0735,-0.0483
BROAD MARKET INDICES,INDIA VIX,INDIA VIX,13.78,1.05,0.0824,12.73,14.43,12.43,12.73,23.19,8.72,,,,,,-0.1605,0.4475
BROAD MARKET INDICES,NIFTY MIDCAP 150,NIFTY MIDCAP 150,21118.45,-216.15,-0.0101,21262.95,21367.55,20842.45,21334.6,22650.05,17269.5,31.47,4.27,0.0084,106,44,0.0377,-0.0464
BROAD MARKET INDICES,NIFTY SMALLCAP 50,NIFTY SMLCAP 50,8085.55,-106.9,-0.013000000000000001,8166.85,8208.45,7995.45,8192.45,9282.7,6776.05,29.77,3.58,0.0079,38,12,-0.051,-0.051100000000000007
BROAD MARKET INDICES,NIFTY SMALLCAP 250,NIFTY SMLCAP 250,15478.8,-116.4,-0.0075,15538.75,15608.75,15276.55,15595.2,18077.35,13314.7,27.1,3.3,0.0076,155,93,-0.0809,-0.056600000000000004
BROAD MARKET INDICES,NIFTY MIDSMALLCAP 400,NIFTY MIDSML 400,19025.6,-177.3,-0.0092,19136.7,19220.7,18777.4,19202.9,20668.15,15832.85,29.84,3.88,0.008100000000000001,261,137,-0.0054,-0.0499
BROAD MARKET INDICES,NIFTY500 MULTICAP 50:25:25,NIFTY500 MULTICAP,15667.75,-93.3,-0.0059,15704.95,15779.55,15487.65,15761.05,17112.15,5531.55,24.63,3.57,0.010700000000000001,318,180,0.0241,-0.0406
BROAD MARKET INDICES,NIFTY LARGEMIDCAP 250,NIFTY LARGEMID250,16104.7,-106.95,-0.0066,16154.95,16238.15,15919.45,16211.65,17095.2,5635.2,25.44,3.8,0.0109,163,87,0.0542,-0.0381
BROAD MARKET INDICES,NIFTY TOTAL MARKET,NIFTY TOTAL MKT,12792.45,-63.95,-0.005,12810.1,12874.2,12652.45,12856.4,13842.6,6252.1,23.34,3.51,0.0118,489,259,0.039599999999999996,-0.037000000000000005
BROAD MARKET INDICES,NIFTY MICROCAP 250,NIFTY MICROCAP250,20653.1,-170.15,-0.008199999999999999,20735.8,20857.5,20385.25,20823.25,26476.9,5802.95,24.67,2.64,0.0085,171,79,-0.1377,-0.0757
BROAD MARKET INDICES,NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED,NIFTY500 LMS EQL,17114.55,-118.55,-0.0069,17172.15,17250.25,16909.2,17233.1,18838.1,14014.4,25.96,3.62,0.0098,318,180,0.0089,-0.0443
BROAD MARKET INDICES,NIFTY INDIA FPI 150,NIFTY FPI 150,1556.45,-5.5,-0.0034999999999999996,1556.65,1565.85,1539.45,1561.95,1641.4,1346.5,23.89,3.77,0.0126,100,50,0.0,-0.033
SECTORAL INDICES,NIFTY AUTO,NIFTY AUTO,26871.25,-76.85,-0.0029,26777.6,27107.1,26602.95,26948.1,29179.1,19316.65,29.18,4.61,0.011699999999999999,9,6,0.1852,-0.028399999999999998
SECTORAL INDICES,NIFTY FINANCIAL SERVICES 25/50,NIFTY FINSRV25 50,29439.95,-293.95,-0.009899999999999999,29588.7,29733.75,29257.95,29733.9,0.0,0.0,17.29,2.97,0.0095,17,3,0.1861,-0.0159
SECTORAL INDICES,NIFTY FMCG,NIFTY FMCG,51402.5,-310.5,-0.006,51563.35,51962.0,51217.2,51713.0,59302.55,50199.35,37.75,9.28,0.0215,11,4,-0.07780000000000001,-0.0617
SECTORAL INDICES,NIFTY IT,NIFTY IT,37992.3,-108.75,-0.0029,38001.95,38128.3,37451.35,38101.05,43959.15,30918.95,27.12,7.06,0.0278,8,2,-0.09960000000000001,-0.0181
SECTORAL INDICES,NIFTY MEDIA,NIFTY MEDIA,1354.0,-6.4,-0.004699999999999999,1362.25,1364.15,1339.8,1360.4,1786.15,1339.8,29.14,1.43,0.0138,6,4,-0.2125,-0.028999999999999998
SECTORAL INDICES,NIFTY METAL,NIFTY METAL,11438.95,64.5,0.005699999999999999,11376.65,11474.05,11246.95,11374.45,11729.65,7690.2,20.33,2.98,0.016,5,10,0.32799999999999996,0.0872
SECTORAL INDICES,NIFTY PHARMA,NIFTY PHARMA,21584.4,-129.9,-0.006,21743.95,21970.4,21477.95,21714.3,23492.55,19121.1,31.87,4.67,0.0070999999999999995,13,7,-0.027000000000000003,-0.0513
SECTORAL INDICES,NIFTY PSU BANK,NIFTY PSU BANK,8779.4,-89.45,-0.0101,8836.2,8927.85,8705.45,8868.85,9093.65,5530.35,8.89,1.44,0.0218,8,3,0.3677,0.050499999999999996
SECTORAL INDICES,NIFTY PRIVATE BANK,NIFTY PVT BANK,28162.65,-242.5,-0.0085,28277.55,28408.35,27909.4,28405.15,29059.0,23508.05,19.49,2.22,0.0055000000000000005,8,2,0.1617,-0.0088
SECTORAL INDICES,NIFTY REALTY,NIFTY REALTY,788.3,-5.6,-0.0070999999999999995,791.85,797.65,778.4,793.9,1049.7,765.8,36.34,3.81,0.0038,5,5,-0.1661,-0.1092
SECTORAL INDICES,NIFTY HEALTHCARE INDEX,NIFTY HEALTHCARE,13910.3,-83.35,-0.006,13997.65,14137.2,13831.6,13993.65,15144.95,6482.8,34.89,5.19,0.006,15,5,-0.0161,-0.0545
SECTORAL INDICES,NIFTY CONSUMER DURABLES,NIFTY CONSR DURBL,34740.0,-588.15,-0.0166,35267.8,35305.8,34422.8,35328.15,44426.55,14089.55,57.8,10.88,0.0042,11,4,-0.1255,-0.061500000000000006
SECTORAL INDICES,NIFTY OIL & GAS,NIFTY OIL AND GAS,11402.7,30.45,0.0027,11348.4,11480.4,11220.75,11372.25,13607.2,4632.7,10.56,1.57,0.0298,4,11,0.0406,-0.04650000000000001
SECTORAL INDICES,NIFTY MIDSMALL HEALTHCARE,NIFTY MIDSML HLTH,41714.35,-442.7,-0.0105,42012.8,42360.15,41339.15,42157.05,46103.35,20019.15,39.2,5.04,0.0046,21,9,0.0008,-0.0449
SECTORAL INDICES,NIFTY FINANCIAL SERVICES EX-BANK,NIFTY FINSEREXBNK,30770.45,-279.55,-0.009000000000000001,30931.3,31178.85,30522.6,31050.0,32654.2,21702.4,23.39,4.33,0.008,26,4,0.213,-0.0294
SECTORAL INDICES,NIFTY MIDSMALL FINANCIAL SERVICES,NIFTY MS FIN SERV,20372.8,-245.75,-0.011899999999999999,20578.05,20761.2,20147.15,20618.55,21299.4,12407.95,28.64,2.93,0.0066,26,4,0.3049,-0.011899999999999999
SECTORAL INDICES,NIFTY MIDSMALL IT & TELECOM,NIFTY MS IT TELCM,9812.9,-113.7,-0.0115,9887.95,9907.85,9584.85,9926.6,11723.2,7836.0,63.27,9.6,0.0109,16,4,-0.0815,-0.060599999999999994
SECTORAL INDICES,NIFTY CHEMICALS,NIFTY CHEMICALS,27059.85,-585.45,-0.0212,27429.0,27499.0,26729.4,27645.3,31895.45,25227.25,36.7,3.99,0.0062,15,5,0.0,-0.0527
SECTORAL INDICES,NIFTY500 HEALTHCARE,NIFTY500 HEALTH,17739.25,-105.75,-0.0059,17819.65,17973.4,17590.8,17845.0,19594.1,16294.6,36.16,5.34,0.005699999999999999,33,17,0.0,-0.056299999999999996
STRATEGY INDICES,NIFTY DIVIDEND OPPORTUNITIES 50,NIFTY DIV OPPS 50,6282.25,-16.45,-0.0026,6284.45,6317.35,6230.45,6298.7,6439.45,5288.6,14.8,2.92,0.029900000000000003,29,21,0.0196,-0.0036
STRATEGY INDICES,NIFTY GROWTH SECTORS 15,NIFTY GROWSECT 15,12170.1,-29.35,-0.0024,12176.5,12251.5,12090.35,12199.45,12852.45,9722.65,31.79,7.24,0.0173,11,4,0.042699999999999995,-0.0227
STRATEGY INDICES,NIFTY100 QUALITY 30,NIFTY100 QUALTY30,5718.4,-31.75,-0.0055000000000000005,5728.35,5767.15,5678.15,5750.15,0.0,0.0,31.37,7.87,0.018600000000000002,23,7,0.0438,-0.0181
STRATEGY INDICES,NIFTY50 VALUE 20,NIFTY50 VALUE 20,13058.95,-62.1,-0.004699999999999999,13075.15,13137.35,12969.4,13121.05,13416.85,11375.5,17.12,3.01,0.020499999999999997,13,7,-0.0097,-0.0115
STRATEGY INDICES,NIFTY50 TR 2X LEVERAGE,NIFTY50 TR 2X LEV,20343.7,-124.55,-0.0060999999999999995,20316.9,20575.9,19958.7,20468.25,22435.45,15663.75,,,,,,0.11,-0.0653
STRATEGY INDICES,NIFTY50 PR 2X LEVERAGE,NIFTY50 PR 2X LEV,13579.05,-83.15,-0.0060999999999999995,13561.2,13734.05,13322.1,13662.2,14993.4,10678.25,,,,,,0.0836,-0.0664
STRATEGY INDICES,NIFTY50 TR 1X INVERSE,NIFTY50 TR 1X INV,170.3,0.5,0.0029,170.45,171.9,169.35,169.8,192.05,161.8,,,,,,-0.043,0.0356
STRATEGY INDICES,NIFTY50 PR 1X INVERSE,NIFTY50 PR 1X INV,208.3,0.65,0.0031,208.4,210.25,207.1,207.65,232.4,197.8,,,,,,-0.031200000000000002,0.0366
STRATEGY INDICES,NIFTY50 DIVIDEND POINTS,NIFTY50 DIV POINT,264.68,0.0,0.0,264.68,264.68,264.68,264.68,0.0,0.0,,,,,,0.0397,0.062400000000000004
STRATEGY INDICES,NIFTY ALPHA 50,NIFTY ALPHA 50,47996.45,-525.75,-0.0108,48382.0,48819.8,47377.45,48522.2,0.0,0.0,30.98,4.15,0.0060999999999999995,33,17,-0.0913,-0.049400000000000006
STRATEGY INDICES,NIFTY50 EQUAL WEIGHT,NIFTY50 EQL WGT,32386.3,-24.3,-0.0007000000000000001,32337.15,32578.5,32092.75,32410.6,0.0,0.0,24.06,3.68,0.0141,27,23,0.10880000000000001,-0.0173
STRATEGY INDICES,NIFTY100 EQUAL WEIGHT,NIFTY100 EQL WGT,32800.65,-60.4,-0.0018,32771.25,32997.2,32439.3,32861.05,0.0,0.0,22.03,3.65,0.013600000000000001,57,43,0.0668,-0.0215
