indexType,indexName,indexSymbol,closePrice,priceChange,percentChange,openPrice,dayHigh,dayLow,previousClose,yearHigh,yearLow,priceEarningsRatio,priceBookRatio,dividendYield,declines,advances,1Y%Change,1M%Change
BROAD MARKET INDICES,NIFTY 50,NIFTY 50,25541.3,-153.05,-0.006,25653.1,25653.3,25494.35,25694.35,26373.2,21743.65,22.4,3.49,0.0137,30,20,0.1069,-0.0064
BROAD MARKET INDICES,NIFTY NEXT 50,NIFTY NEXT 50,68705.65,-152.25,-0.0022,68792.25,69233.7,68639.1,68857.9,70833.65,56192.45,20.02,3.58,0.0143,31,19,0.08199999999999999,0.0076
SECTORAL INDICES,NIFTY BANK,NIFTY BANK,59844.25,-250.9,-0.0042,60093.3,60107.5,59594.6,60095.15,60437.35,47702.9,16.55,2.2,0.0097,9,5,0.2327,0.018000000000000002
SECTORAL INDICES,NIFTY FINANCIAL SERVICES,NIFTY FIN SERVICE,27494.15,-29.0,-0.0011,27519.05,27537.75,27369.95,27523.15,28065.5,22320.85,17.83,2.9,0.0085,12,8,0.21350000000000002,0.005
STRATEGY INDICES,NIFTY MIDCAP SELECT,NIFTY MID SELECT,13622.35,-75.5,-0.0055000000000000005,13682.3,13696.45,13589.35,13697.85,14118.4,5520.25,29.07,4.52,0.008100000000000001,16,9,0.1293,-0.0036
BROAD MARKET INDICES,NIFTY 100,NIFTY 100,26144.35,-140.95,-0.0054,26245.95,26246.1,26104.95,26285.3,26975.15,22177.35,21.97,3.51,0.0138,61,39,0.1026,-0.0040999999999999995
BROAD MARKET INDICES,NIFTY 200,NIFTY 200,14249.8,-76.8,-0.0054,14303.45,14303.5,14233.3,14326.6,14700.95,11941.45,23.43,3.64,0.0127,137,63,0.1041,-0.0029
BROAD MARKET INDICES,NIFTY 500,NIFTY 500,23347.35,-137.95,-0.0059,23443.3,23443.35,23324.85,23485.3,24144.2,19519.85,24.06,3.65,0.012,386,113,0.0897,-0.0036
BROAD MARKET INDICES,NIFTY MIDCAP 50,NIFTY MIDCAP 50,17064.55,-81.65,-0.0048,17118.35,17163.0,17032.45,17146.2,17572.45,13269.65,33.51,4.57,0.008,33,17,0.1402,0.0019
BROAD MARKET INDICES,NIFTY MIDCAP 100,NIFTY MIDCAP 100,59548.0,-319.8,-0.0053,59739.55,59938.7,59486.05,59867.8,61548.85,46865.7,33.34,4.35,0.008,76,24,0.1107,0.0026
